Index,Lead_2
1089,0.45045177045177043
1090,0.44876678876678877
1091,0.4496092796092796
1092,0.45354090354090354
1093,0.451013431013431
1094,0.4532600732600733
1095,0.4560683760683761
1096,0.4597191697191697
1097,0.4597191697191697
1098,0.4588766788766789
1099,0.4625274725274725
1100,0.4647741147741148
1101,0.46786324786324784
1102,0.4698290598290598
1103,0.47656898656898655
1104,0.47965811965811966
1105,0.4863980463980464
1106,0.49173382173382174
1107,0.4984737484737485
1108,0.5035286935286936
1109,0.5127960927960928
1110,0.5203785103785104
1111,0.5268376068376068
1112,0.5285225885225885
1113,0.5324542124542124
1114,0.5352625152625152
1115,0.5352625152625152
1116,0.5355433455433456
1117,0.527960927960928
1118,0.5200976800976801
1119,0.5113919413919414
1120,0.5038095238095238
1121,0.4936996336996337
1122,0.4847130647130647
1123,0.4799389499389499
1124,0.4701098901098901
1125,0.4647741147741148
1126,0.45803418803418805
1127,0.45354090354090354
1128,0.44708180708180706
1129,0.4431501831501832
1130,0.43781440781440784
1131,0.4347252747252747
1132,0.43641025641025644
1133,0.43275946275946275
1134,0.4305128205128205
1135,0.4307936507936508
1136,0.42714285714285716
1137,0.4265811965811966
1138,0.42686202686202684
1139,0.427985347985348
1140,0.4265811965811966
1141,0.4232112332112332
1142,0.4234920634920635
1143,0.4206837606837607
1144,0.4206837606837607
1145,0.4234920634920635
1146,0.4220879120879121
1147,0.4246153846153846
1148,0.4234920634920635
1149,0.42826617826617824
1150,0.4291086691086691
1151,0.4352869352869353
1152,0.43444444444444447
1153,0.43416361416361415
1154,0.43275946275946275
1155,0.4324786324786325
1156,0.4288278388278388
1157,0.4293894993894994
1158,0.426019536019536
1159,0.42573870573870576
1160,0.42405372405372405
1161,0.4234920634920635
1162,0.4218070818070818
1163,0.4223687423687424
1164,0.4178754578754579
1165,0.4187179487179487
1166,0.4178754578754579
1167,0.41956043956043954
1168,0.41956043956043954
1169,0.42124542124542125
1170,0.4204029304029304
1171,0.4206837606837607
1172,0.41984126984126985
1173,0.4204029304029304
1174,0.4192796092796093
1175,0.41815628815628814
1176,0.4178754578754579
1177,0.418998778998779
1178,0.41843711843711845
1179,0.4215262515262515
1180,0.4229304029304029
1181,0.42264957264957265
1182,0.4248962148962149
1183,0.42264957264957265
1184,0.4246153846153846
1185,0.42405372405372405
1186,0.42686202686202684
1187,0.4251770451770452
1188,0.42405372405372405
1189,0.4229304029304029
1190,0.42433455433455436
1191,0.4215262515262515
1192,0.4248962148962149
1193,0.4248962148962149
1194,0.4274236874236874
1195,0.42854700854700856
1196,0.4319169719169719
1197,0.4316361416361416
1198,0.4321978021978022
1199,0.4347252747252747
1200,0.42995115995115996
1201,0.4307936507936508
1202,0.4338827838827839
1203,0.4316361416361416
1204,0.4321978021978022
1205,0.42854700854700856
1206,0.4265811965811966
1207,0.42714285714285716
1208,0.4246153846153846
1209,0.42405372405372405
1210,0.42967032967032964
1211,0.42686202686202684
1212,0.426019536019536
1213,0.4263003663003663
1214,0.4310744810744811
1215,0.427985347985348
1216,0.4305128205128205
1217,0.4288278388278388
1218,0.4293894993894994
1219,0.43135531135531135
1220,0.4305128205128205
1221,0.42967032967032964
1222,0.4302319902319902
1223,0.4324786324786325
1224,0.42854700854700856
1225,0.43304029304029307
1226,0.4336019536019536
1227,0.43641025641025644
1228,0.4338827838827839
1229,0.4389377289377289
1230,0.4389377289377289
1231,0.4361294261294261
1232,0.43556776556776555
1233,0.43416361416361415
1234,0.4352869352869353
1235,0.4347252747252747
1236,0.4324786324786325
1237,0.4319169719169719
1238,0.43444444444444447
1239,0.43641025641025644
1240,0.4375335775335775
1241,0.4380952380952381
1242,0.4397802197802198
1243,0.44006105006105006
1244,0.43921855921855923
1245,0.43921855921855923
1246,0.44202686202686203
1247,0.43697191697191695
1248,0.4375335775335775
1249,0.4347252747252747
